year,month,day,hour,minute,second,latitude,longitude,Davistemp,Davishumidity,BlackGlobetemp
2024,8,10,10,24,47,509983211,41765286,23.27,62,31.94
2024,8,10,10,24,58,509983554,41766988,23.27,63,31.97
2024,8,10,10,25,9,509983373,41767850,23.27,63,31.94
2024,8,10,10,25,20,509983349,41768055,23.27,63,31.94
2024,8,10,10,25,31,509984238,41767805,23.27,63,31.98
2024,8,10,10,25,42,509985634,41767090,23.27,62,32.16
2024,8,10,10,25,53,509986855,41767224,23.27,62,32.42
2024,8,10,10,26,4,509987045,41767299,23.27,62,32.69
2024,8,10,10,26,15,509987244,41767362,23.33,62,32.92
2024,8,10,10,26,26,509987166,41767193,23.34,63,33.28
2024,8,10,10,26,37,509987299,41767187,23.39,63,33.59
2024,8,10,10,26,48,509987206,41766746,23.39,63,33.77
2024,8,10,10,26,59,509986564,41764783,23.39,63,33.86
2024,8,10,10,27,10,509985119,41761480,23.41,63,33.85
2024,8,10,10,27,21,509986927,41758230,23.44,62,33.58
2024,8,10,10,27,32,509989567,41754348,23.41,61,33.34
2024,8,10,10,27,43,509992793,41751128,23.39,61,33.06
2024,8,10,10,27,54,509995463,41749418,23.39,61,32.55
2024,8,10,10,28,5,509997844,41754391,23.39,61,31.97
2024,8,10,10,28,16,509999531,41757899,23.39,61,31.39
2024,8,10,10,28,27,510000001,41759049,23.39,61,30.84
2024,8,10,10,28,38,509999816,41759127,23.33,61,30.39
2024,8,10,10,28,49,509999964,41759164,23.33,61,30.03
2024,8,10,10,29,0,510000057,41759197,23.33,61,29.73
2024,8,10,10,29,11,510000082,41759258,23.33,61,29.50
2024,8,10,10,29,22,510000130,41759424,23.34,61,29.44
2024,8,10,10,29,33,510000130,41758764,23.39,61,29.35
2024,8,10,10,29,44,510000198,41758572,23.39,61,29.44
2024,8,10,10,29,55,510000267,41758405,23.36,61,29.50
2024,8,10,10,30,6,510000447,41758361,23.36,62,29.45
2024,8,10,10,30,17,510000511,41758056,23.39,62,29.31
2024,8,10,10,30,28,510000674,41757926,23.34,62,29.02
2024,8,10,10,30,39,510000811,41758043,23.33,62,28.81
2024,8,10,10,30,50,510001115,41758052,23.33,61,28.46
2024,8,10,10,31,1,510000933,41758060,23.33,61,28.16
2024,8,10,10,31,12,510000691,41757956,23.33,61,27.89
2024,8,10,10,31,23,510000568,41757963,23.33,61,27.66
2024,8,10,10,31,34,510000464,41757936,23.32,61,27.42
2024,8,10,10,31,45,510000526,41757944,23.27,61,27.20
2024,8,10,10,31,56,510000411,41757990,23.27,61,27.03
2024,8,10,10,32,7,510000242,41757973,23.27,61,26.81
2024,8,10,10,32,18,510000355,41757929,23.27,61,26.50
2024,8,10,10,32,29,510000377,41757951,23.30,61,26.30
2024,8,10,10,32,40,510000297,41757940,23.30,61,26.17
2024,8,10,10,32,51,510000223,41758027,23.27,61,26.06
2024,8,10,10,33,2,510000195,41758035,23.27,61,25.98
2024,8,10,10,33,13,510000104,41758087,23.27,61,25.77
2024,8,10,10,33,24,510000002,41758066,23.27,62,25.58
2024,8,10,10,33,35,509999889,41758026,23.22,62,25.52
2024,8,10,10,33,46,509999881,41757980,23.22,62,25.44
2024,8,10,10,33,57,509999936,41757967,23.22,62,25.31
2024,8,10,10,34,8,509999944,41757852,23.22,62,25.08
2024,8,10,10,34,19,509999963,41757854,23.22,62,25.05
2024,8,10,10,34,30,509999997,41757900,23.22,62,25.00
2024,8,10,10,34,41,510000022,41757966,23.22,62,24.92
2024,8,10,10,34,52,510000085,41757989,23.22,62,24.81
2024,8,10,10,35,3,510000138,41758011,23.19,62,24.62
2024,8,10,10,35,14,510000164,41758002,23.20,62,24.59
2024,8,10,10,35,25,510000168,41758031,23.22,62,24.55
2024,8,10,10,35,36,510000173,41757989,23.22,62,24.50
2024,8,10,10,35,47,510000160,41757966,23.18,62,24.45
2024,8,10,10,35,58,510000078,41757987,23.16,63,24.27
2024,8,10,10,36,9,510000072,41758022,23.16,63,24.25
2024,8,10,10,36,20,510000048,41758056,23.16,63,24.25
2024,8,10,10,36,31,510000115,41758131,23.16,63,24.24
2024,8,10,10,36,42,510000179,41758201,23.16,63,24.09
2024,8,10,10,36,53,510000084,41758207,23.16,63,24.06
2024,8,10,10,37,4,510000141,41758281,23.16,63,24.06
2024,8,10,10,37,15,510000276,41758314,23.16,63,24.05
2024,8,10,10,37,26,510000295,41758350,23.14,63,24.00
2024,8,10,10,37,37,510000311,41758349,23.14,63,24.00
2024,8,10,10,37,48,510000261,41758362,23.16,63,24.00
2024,8,10,10,37,59,510000230,41758412,23.12,63,24.00
2024,8,10,10,38,10,510000185,41758388,23.11,63,24.00
2024,8,10,10,38,21,510000119,41758404,23.11,63,23.96
2024,8,10,10,38,32,510000070,41758423,23.11,62,23.94
2024,8,10,10,38,43,510000031,41758439,23.11,62,23.94
2024,8,10,10,38,54,510000112,41758416,23.11,62,23.94
2024,8,10,10,39,5,510000279,41758358,23.11,62,23.94
2024,8,10,10,39,16,510000411,41758345,23.11,62,23.95
2024,8,10,10,39,27,510000495,41758294,23.11,62,24.00
2024,8,10,10,39,38,510000416,41758221,23.11,62,24.00
2024,8,10,10,39,49,510000264,41758212,23.11,62,23.89
2024,8,10,10,40,0,510000226,41758266,23.11,62,23.83
2024,8,10,10,40,11,510000253,41758302,23.11,62,23.81
2024,8,10,10,40,22,510000252,41758312,23.11,62,23.81
2024,8,10,10,40,33,510000217,41758314,23.11,62,23.81
2024,8,10,10,40,44,510000200,41758402,23.11,62,23.81
2024,8,10,10,40,55,510000165,41758402,23.11,62,23.81
2024,8,10,10,41,6,510000042,41758381,23.11,63,23.81
2024,8,10,10,41,17,509999878,41758328,23.11,63,23.81
2024,8,10,10,41,28,509999865,41758238,23.11,63,23.73
2024,8,10,10,41,39,509999824,41758208,23.09,63,23.69
2024,8,10,10,41,50,509999719,41758150,23.07,63,23.69
2024,8,10,10,42,1,509999669,41758109,23.11,63,23.69
2024,8,10,10,42,12,509999696,41758117,23.11,63,23.69
2024,8,10,10,42,23,509999923,41758161,23.08,63,23.67
2024,8,10,10,42,34,509999979,41758240,23.05,63,23.59
2024,8,10,10,42,45,509999974,41758304,23.09,63,23.51
2024,8,10,10,42,56,509999828,41758314,23.07,63,23.50
2024,8,10,10,43,7,509999886,41758296,23.05,63,23.50
2024,8,10,10,43,18,509999936,41758264,23.05,63,23.50
2024,8,10,10,43,29,510000045,41758222,23.05,63,23.50
2024,8,10,10,43,40,510000133,41758166,23.05,63,23.56
2024,8,10,10,43,51,510000169,41758157,23.05,63,23.56
2024,8,10,10,44,2,510000236,41758199,23.05,63,23.56
2024,8,10,10,44,13,510000250,41758219,23.05,63,23.56
2024,8,10,10,44,24,510000290,41758197,23.05,63,23.56
2024,8,10,10,44,35,510000342,41758213,23.03,63,23.56
2024,8,10,10,44,46,510000262,41758128,23.02,63,23.56
2024,8,10,10,44,57,510000309,41758074,23.05,63,23.56
2024,8,10,10,45,8,510000329,41758024,23.05,63,23.56
2024,8,10,10,45,19,510000403,41757980,23.05,63,23.59
2024,8,10,10,45,30,510000356,41757994,23.01,63,23.66
2024,8,10,10,45,41,510000395,41757994,23.04,63,23.69
2024,8,10,10,45,52,510000372,41757961,23.01,63,23.69
2024,8,10,10,46,3,510000300,41757911,23.00,63,23.69
2024,8,10,10,46,14,510000331,41757862,23.00,63,23.75
2024,8,10,10,46,25,510000329,41757860,23.00,63,23.77
2024,8,10,10,46,36,510000271,41757852,23.05,63,23.81
2024,8,10,10,46,47,510000241,41757884,23.04,63,23.83
2024,8,10,10,46,58,510000219,41757920,23.01,63,23.87
2024,8,10,10,47,9,510000220,41757935,23.05,63,23.87
2024,8,10,10,47,20,510000242,41757916,23.05,63,23.87
2024,8,10,10,47,31,510000307,41757934,23.02,63,23.91
2024,8,10,10,47,42,510000342,41757952,23.02,63,24.00
2024,8,10,10,47,53,510000266,41757978,23.02,63,24.00
2024,8,10,10,48,4,510000180,41757972,23.04,63,24.00
2024,8,10,10,48,15,510000112,41758056,23.05,63,24.06
2024,8,10,10,48,26,510000175,41758065,23.01,63,24.12
2024,8,10,10,48,37,510000268,41758092,23.05,63,24.31
2024,8,10,10,48,48,510000230,41758139,23.05,63,24.31
2024,8,10,10,48,59,510000152,41758156,23.05,63,24.31
2024,8,10,10,49,10,510000127,41758132,23.05,63,24.41
2024,8,10,10,49,21,510000120,41758075,23.05,63,24.48
2024,8,10,10,49,32,510000062,41758095,23.05,63,24.56
2024,8,10,10,49,43,510000041,41758093,23.05,64,24.60
2024,8,10,10,49,54,510000133,41758046,23.05,64,24.62
2024,8,10,10,50,5,510000268,41757991,23.05,64,24.70
2024,8,10,10,50,16,510000331,41758002,23.09,64,24.75
2024,8,10,10,50,27,510000471,41758042,23.07,64,24.78
2024,8,10,10,50,38,510000569,41758085,23.05,64,24.84
2024,8,10,10,50,49,510000515,41758136,23.09,64,24.89
2024,8,10,10,51,0,510000463,41758106,23.11,64,24.98
2024,8,10,10,51,11,510000395,41758092,23.11,64,25.00
2024,8,10,10,51,22,510000343,41757991,23.11,64,25.02
2024,8,10,10,51,33,510000292,41758065,23.11,64,25.06
2024,8,10,10,51,44,510000475,41758082,23.11,64,25.06
2024,8,10,10,51,55,510000792,41758100,23.12,64,25.06
2024,8,10,10,52,6,510000973,41758214,23.14,64,25.09
2024,8,10,10,52,17,510000925,41758290,23.14,63,25.17
2024,8,10,10,52,28,510000928,41758295,23.16,63,25.25
2024,8,10,10,52,39,510000854,41758180,23.16,63,25.33
2024,8,10,10,52,50,510000921,41758035,23.20,63,25.41
2024,8,10,10,53,1,510000898,41757966,23.18,63,25.52
2024,8,10,10,53,12,510001150,41758320,23.16,63,25.59
2024,8,10,10,53,23,510000893,41759205,23.21,63,25.65
2024,8,10,10,53,34,510000952,41760320,23.22,63,25.81
2024,8,10,10,53,45,510001396,41761607,23.27,63,26.06
2024,8,10,10,53,56,510002228,41762736,23.27,63,26.48
2024,8,10,10,54,7,510003117,41764302,23.33,63,27.05
2024,8,10,10,54,18,510004125,41766425,23.34,63,27.62
2024,8,10,10,54,29,510004806,41767531,23.40,63,28.22
2024,8,10,10,54,40,510006109,41769006,23.44,62,28.91
2024,8,10,10,54,51,510006938,41770761,23.44,62,29.62
2024,8,10,10,55,2,510007877,41772478,23.50,62,30.31
2024,8,10,10,55,13,510009319,41772143,23.55,62,30.98
2024,8,10,10,55,24,510010905,41770789,23.59,62,31.55
2024,8,10,10,55,35,510012220,41769265,23.61,62,32.02
2024,8,10,10,55,46,510013418,41767861,23.65,62,32.41
2024,8,10,10,55,57,510014688,41766915,23.71,62,32.70
2024,8,10,10,56,8,510015841,41765792,23.72,62,32.95
2024,8,10,10,56,19,510017193,41764199,23.77,62,33.20
2024,8,10,10,56,30,510018485,41762835,23.83,63,33.36
2024,8,10,10,56,41,510019676,41761297,23.84,63,33.47
2024,8,10,10,56,52,510020908,41759675,23.88,63,33.55
2024,8,10,10,57,3,510022107,41758177,23.88,63,33.50
2024,8,10,10,57,14,510023247,41756578,23.88,61,33.44
2024,8,10,10,57,25,510024353,41755038,23.88,61,33.19
2024,8,10,10,57,36,510025393,41753376,23.88,61,32.88
2024,8,10,10,57,47,510026519,41751859,23.85,61,32.46
2024,8,10,10,57,58,510027570,41750366,23.83,61,32.11
2024,8,10,10,58,9,510028722,41748909,23.83,65,31.92
2024,8,10,10,58,20,510029864,41747379,23.83,65,31.70
2024,8,10,10,58,31,510030951,41745928,23.83,65,31.34
2024,8,10,10,58,42,510032248,41744666,23.72,65,30.94
2024,8,10,10,58,53,510033351,41743166,23.72,65,30.59
2024,8,10,10,59,4,510034512,41741622,23.72,63,30.21
2024,8,10,10,59,15,510035762,41740190,23.70,63,29.89
2024,8,10,10,59,26,510037002,41738794,23.65,63,29.75
2024,8,10,10,59,37,510038038,41737431,23.59,63,29.75
2024,8,10,10,59,48,510039201,41735883,23.55,64,29.75
2024,8,10,10,59,59,510040394,41734300,23.55,65,29.75
2024,8,10,11,0,10,510041529,41732901,23.52,65,29.75
2024,8,10,11,0,21,510042728,41731534,23.46,65,29.75
2024,8,10,11,0,32,510043763,41730053,23.44,65,29.67
2024,8,10,11,0,43,510044837,41728588,23.40,64,29.53
2024,8,10,11,0,54,510045938,41727166,23.34,64,29.42
2024,8,10,11,1,5,510047151,41725540,23.33,64,29.05
2024,8,10,11,1,16,510048302,41724174,23.27,64,28.87
2024,8,10,11,1,27,510049228,41723030,23.22,64,28.77
2024,8,10,11,1,38,510050414,41721572,23.22,65,28.62
2024,8,10,11,1,49,510051848,41719711,23.22,65,28.50
2024,8,10,11,2,0,510053086,41718197,23.22,65,28.50
2024,8,10,11,2,11,510054287,41716555,23.22,65,28.50
2024,8,10,11,2,22,510055403,41714761,23.22,64,28.55
2024,8,10,11,2,33,510054804,41712580,23.19,64,28.73
2024,8,10,11,2,44,510053719,41711215,23.16,64,28.92
2024,8,10,11,2,55,510052628,41709886,23.16,64,29.21
2024,8,10,11,3,6,510051562,41708451,23.16,64,29.55
2024,8,10,11,3,17,510050395,41706912,23.16,66,29.94
2024,8,10,11,3,28,510049185,41705423,23.16,66,30.41
2024,8,10,11,3,39,510048229,41703888,23.22,66,30.66
2024,8,10,11,3,50,510047092,41702356,23.22,66,30.84
2024,8,10,11,4,1,510045805,41700828,23.22,67,31.24
2024,8,10,11,4,12,510044583,41699332,23.23,67,31.39
2024,8,10,11,4,23,510043504,41698013,23.27,67,31.62
2024,8,10,11,4,34,510042418,41696771,23.29,67,31.78
2024,8,10,11,4,45,510041285,41695104,23.33,67,31.95
2024,8,10,11,4,56,510040053,41693650,23.36,66,32.11
2024,8,10,11,5,7,510039203,41692313,23.39,66,32.28
2024,8,10,11,5,18,510039891,41690654,23.39,66,32.51
2024,8,10,11,5,29,510040966,41689142,23.43,66,32.75
2024,8,10,11,5,40,510042211,41687522,23.44,66,32.95
2024,8,10,11,5,51,510043435,41686219,23.48,66,33.13
2024,8,10,11,6,2,510044817,41685028,23.54,66,33.31
2024,8,10,11,6,13,510046174,41684099,23.55,66,33.38
2024,8,10,11,6,24,510047442,41683558,23.61,66,33.55
2024,8,10,11,6,35,510048836,41682901,23.62,65,33.70
2024,8,10,11,6,46,510050190,41682248,23.66,64,33.75
2024,8,10,11,6,57,510051435,41681580,23.66,64,33.75
2024,8,10,11,7,8,510052653,41680817,23.66,64,33.83
2024,8,10,11,7,19,510053867,41680000,23.66,64,34.01
2024,8,10,11,7,30,510055143,41679174,23.69,63,34.28
2024,8,10,11,7,41,510056377,41678140,23.75,63,34.38
2024,8,10,11,7,52,510057565,41676782,23.77,63,34.38
2024,8,10,11,8,3,510058958,41675777,23.77,63,34.36
2024,8,10,11,8,14,510060208,41674675,23.73,63,34.20
2024,8,10,11,8,25,510061724,41673193,23.72,62,33.95
2024,8,10,11,8,36,510062197,41672583,23.72,62,33.45
2024,8,10,11,8,47,510062109,41672706,23.66,62,32.97
2024,8,10,11,8,58,510062022,41672711,23.66,62,32.56
2024,8,10,11,9,9,510062614,41672678,23.66,62,32.03
2024,8,10,11,9,20,510063266,41673957,23.65,63,31.58
2024,8,10,11,9,31,510064524,41675553,23.61,63,31.22
2024,8,10,11,9,42,510065557,41676891,23.61,63,31.06
2024,8,10,11,9,53,510066783,41678236,23.64,63,30.94
2024,8,10,11,10,4,510067991,41679449,23.66,63,30.94
2024,8,10,11,10,15,510069092,41680837,23.69,64,31.02
2024,8,10,11,10,26,510070300,41682276,23.72,64,31.12
2024,8,10,11,10,37,510071494,41683690,23.72,64,31.42
2024,8,10,11,10,48,510072727,41685088,23.72,64,31.69
2024,8,10,11,10,59,510074028,41686585,23.72,62,31.95
2024,8,10,11,11,10,510075303,41688257,23.72,62,32.23
2024,8,10,11,11,21,510076634,41690071,23.72,62,32.48
2024,8,10,11,11,32,510077864,41691548,23.73,62,32.85
2024,8,10,11,11,43,510079156,41692778,23.79,61,33.09
2024,8,10,11,11,54,510080420,41694225,23.83,61,33.20
2024,8,10,11,12,5,510081686,41696114,23.83,61,33.28
2024,8,10,11,12,16,510082909,41697460,23.83,61,33.44
2024,8,10,11,12,27,510084238,41699111,23.83,61,33.63
2024,8,10,11,12,38,510085367,41700398,23.83,62,33.70
2024,8,10,11,12,49,510086642,41701624,23.83,63,33.83
2024,8,10,11,13,0,510087898,41703296,23.83,63,33.97
2024,8,10,11,13,11,510089131,41704809,23.87,63,34.09
2024,8,10,11,13,22,510090287,41706189,23.88,63,34.27
2024,8,10,11,13,33,510091381,41707520,23.88,63,34.47
2024,8,10,11,13,44,510092460,41708797,23.88,63,34.69
2024,8,10,11,13,55,510093818,41710335,23.88,63,34.89
2024,8,10,11,14,6,510095129,41711879,23.89,63,35.10
2024,8,10,11,14,17,510096219,41713229,23.94,63,35.34
2024,8,10,11,14,28,510097321,41714570,23.94,62,35.52
2024,8,10,11,14,39,510098467,41715929,23.94,62,35.75
2024,8,10,11,14,50,510099712,41717479,23.96,62,36.00
2024,8,10,11,15,1,510100847,41719172,23.99,62,36.22
2024,8,10,11,15,12,510101934,41721158,23.99,62,36.31
2024,8,10,11,15,23,510102980,41722911,24.03,62,36.34
2024,8,10,11,15,34,510104067,41724873,24.01,62,36.39
2024,8,10,11,15,45,510105194,41726864,23.99,62,36.19
2024,8,10,11,15,56,510106298,41728867,23.99,62,35.61
2024,8,10,11,16,7,510107309,41730640,23.99,62,35.14
2024,8,10,11,16,18,510108375,41732606,23.94,62,34.53
2024,8,10,11,16,29,510109400,41734402,23.99,62,34.23
2024,8,10,11,16,40,510110444,41736244,23.94,62,33.88
2024,8,10,11,16,51,510111460,41738026,23.94,63,33.70
2024,8,10,11,17,2,510112444,41739805,23.94,64,33.56
2024,8,10,11,17,13,510113261,41741121,23.94,64,33.40
2024,8,10,11,17,24,510113574,41741939,23.94,64,33.38
2024,8,10,11,17,35,510115243,41744665,23.94,64,33.34
2024,8,10,11,17,46,510116281,41746631,23.94,64,33.31
2024,8,10,11,17,57,510117110,41748170,23.94,64,33.33
2024,8,10,11,18,8,510118147,41749838,23.94,64,33.38
2024,8,10,11,18,19,510119081,41751421,23.94,64,33.38
2024,8,10,11,18,30,510120220,41753382,23.94,64,33.47
2024,8,10,11,18,41,510121262,41755285,23.94,65,33.38
2024,8,10,11,18,52,510121444,41755712,23.94,65,33.28
2024,8,10,11,19,3,510122758,41757993,23.89,65,33.03
2024,8,10,11,19,14,510123172,41758783,23.94,65,32.67
2024,8,10,11,19,25,510124135,41760457,23.92,65,32.44
2024,8,10,11,19,36,510125138,41762383,23.90,64,32.25
2024,8,10,11,19,47,510125734,41763482,23.94,64,32.19
2024,8,10,11,19,58,510127248,41766139,23.94,64,32.27
2024,8,10,11,20,9,510128281,41768180,23.94,64,32.39
2024,8,10,11,20,20,510129193,41770008,23.94,64,32.74
2024,8,10,11,20,31,510129938,41771912,23.94,64,33.16
2024,8,10,11,20,42,510130493,41773950,23.98,64,33.45
2024,8,10,11,20,53,510131505,41775533,23.99,64,33.89
2024,8,10,11,21,4,510132612,41774891,23.99,65,34.26
2024,8,10,11,21,15,510133956,41773882,23.99,67,34.44
2024,8,10,11,21,26,510135238,41773074,23.99,67,34.45
2024,8,10,11,21,37,510136550,41772105,23.99,67,34.46
2024,8,10,11,21,48,510137870,41770918,23.99,67,34.38
2024,8,10,11,21,59,510139386,41770271,23.99,67,34.16
2024,8,10,11,22,10,510141122,41771741,23.97,66,33.90
2024,8,10,11,22,21,510141991,41774282,23.97,66,33.70
2024,8,10,11,22,32,510142398,41776240,23.99,66,33.69
2024,8,10,11,22,43,510142905,41778325,23.99,66,33.69
2024,8,10,11,22,54,510143313,41780246,23.99,62,33.69
2024,8,10,11,23,5,510143746,41781987,23.99,61,33.73
2024,8,10,11,23,16,510143998,41783187,23.99,61,33.75
2024,8,10,11,23,27,510144949,41785189,24.04,61,33.94
2024,8,10,11,23,38,510146305,41785639,24.05,61,34.06
2024,8,10,11,23,49,510147868,41785801,24.05,63,34.06
2024,8,10,11,24,0,510149382,41785705,24.05,63,34.13
2024,8,10,11,24,11,510150752,41785609,24.10,63,34.17
2024,8,10,11,24,22,510152270,41785332,24.09,63,33.97
2024,8,10,11,24,33,510153883,41784744,24.05,63,33.72
2024,8,10,11,24,44,510155171,41784068,24.05,63,33.44
2024,8,10,11,24,55,510156403,41783410,24.08,63,33.17
2024,8,10,11,25,6,510157407,41782949,24.08,63,32.98
2024,8,10,11,25,17,510158478,41782934,24.05,63,32.73
2024,8,10,11,25,28,510159848,41782440,24.08,62,32.63
2024,8,10,11,25,39,510161094,41781957,24.06,61,32.59
2024,8,10,11,25,50,510162244,41781304,24.05,61,32.52
2024,8,10,11,26,1,510163429,41780985,24.09,61,32.44
2024,8,10,11,26,12,510163489,41781067,24.10,62,32.50
2024,8,10,11,26,23,510163693,41781016,24.10,64,32.55
2024,8,10,11,26,34,510164254,41782747,24.10,64,32.70
2024,8,10,11,26,45,510164550,41784946,24.10,64,33.03
2024,8,10,11,26,56,510164719,41787066,24.12,64,33.27
2024,8,10,11,27,7,510164965,41789307,24.16,64,33.53
2024,8,10,11,27,18,510165147,41791454,24.16,64,33.79
2024,8,10,11,27,29,510165328,41793524,24.16,64,33.86
2024,8,10,11,27,40,510165577,41795653,24.19,64,33.94
2024,8,10,11,27,51,510165773,41797648,24.22,64,34.05
2024,8,10,11,28,2,510165814,41799410,24.22,63,34.17
2024,8,10,11,28,13,510166041,41801375,24.22,63,34.25
2024,8,10,11,28,24,510166300,41803456,24.22,63,34.22
2024,8,10,11,28,35,510166757,41805303,24.26,63,34.17
2024,8,10,11,28,46,510167151,41806734,24.27,62,33.98
2024,8,10,11,28,57,510167583,41808278,24.27,61,33.94
2024,8,10,11,29,8,510168323,41809399,24.32,61,33.94
2024,8,10,11,29,19,510169039,41811035,24.28,61,33.94
2024,8,10,11,29,30,510169713,41812812,24.33,61,33.94
2024,8,10,11,29,41,510170389,41813982,24.31,61,33.81
2024,8,10,11,29,52,510170648,41815445,24.29,61,33.66
2024,8,10,11,30,3,510171592,41816981,24.33,61,33.56
2024,8,10,11,30,14,510172164,41818921,24.35,61,33.50
2024,8,10,11,30,25,510172471,41821045,24.35,61,33.44
2024,8,10,11,30,36,510172499,41822821,24.37,60,33.48
2024,8,10,11,30,47,510172353,41824535,24.38,60,33.69
2024,8,10,11,30,58,510171742,41826024,24.38,60,33.83
2024,8,10,11,31,9,510171339,41826628,24.38,60,33.88
2024,8,10,11,31,20,510171282,41826742,24.38,60,33.88
2024,8,10,11,31,31,510171206,41826993,24.38,61,33.80
2024,8,10,11,31,42,510171209,41827049,24.38,61,33.53
2024,8,10,11,31,53,510171222,41827150,24.38,61,33.28
2024,8,10,11,32,4,510171281,41827135,24.38,61,33.08
2024,8,10,11,32,15,510171330,41827152,24.40,61,32.95
2024,8,10,11,32,26,510171387,41827102,24.41,61,32.94
2024,8,10,11,32,37,510171445,41827059,24.38,61,32.86
2024,8,10,11,32,48,510171509,41827018,24.38,61,32.72
2024,8,10,11,32,59,510171530,41827049,24.38,61,32.56
2024,8,10,11,33,10,510171458,41827131,24.38,61,32.39
2024,8,10,11,33,21,510171435,41827174,24.38,61,32.23
2024,8,10,11,33,32,510171425,41827108,24.34,61,32.10
2024,8,10,11,33,43,510171427,41827143,24.33,61,31.94
2024,8,10,11,33,54,510171452,41827164,24.33,61,31.92
2024,8,10,11,34,5,510171437,41827201,24.33,61,31.81
2024,8,10,11,34,16,510171437,41827171,24.32,61,31.74
2024,8,10,11,34,27,510171392,41827173,24.27,61,31.62
2024,8,10,11,34,38,510171365,41827291,24.27,61,31.50
2024,8,10,11,34,49,510171283,41827415,24.27,61,31.50
2024,8,10,11,35,0,510171238,41827373,24.27,61,31.44
2024,8,10,11,35,11,510171211,41827417,24.27,61,31.48
2024,8,10,11,35,22,510171210,41827315,24.30,61,31.54
2024,8,10,11,35,33,510171246,41827185,24.28,61,31.77
2024,8,10,11,35,44,510170536,41827924,24.31,61,32.00
2024,8,10,11,35,55,510170230,41829559,24.33,61,32.28
2024,8,10,11,36,6,510170926,41830627,24.33,61,32.55
2024,8,10,11,36,17,510171949,41831342,24.33,61,32.72
2024,8,10,11,36,28,510172893,41832226,24.33,62,32.80
2024,8,10,11,36,39,510173585,41832417,24.32,64,32.81
2024,8,10,11,36,50,510175518,41832845,24.28,64,32.78
2024,8,10,11,37,1,510176037,41835781,24.33,64,32.72
2024,8,10,11,37,12,510176087,41837783,24.33,64,32.63
2024,8,10,11,37,23,510175387,41838979,24.33,63,32.42
2024,8,10,11,37,34,510175392,41837899,24.35,63,32.30
2024,8,10,11,37,45,510175700,41836104,24.38,63,32.25
2024,8,10,11,37,56,510176290,41836479,24.38,63,32.25
2024,8,10,11,38,7,510176708,41838262,24.34,63,32.25
2024,8,10,11,38,18,510177244,41840432,24.37,60,32.28
2024,8,10,11,38,29,510177916,41842644,24.38,60,32.46
2024,8,10,11,38,40,510178552,41844729,24.38,60,32.67
2024,8,10,11,38,51,510179289,41846558,24.38,60,32.88
2024,8,10,11,39,2,510180320,41848299,24.38,60,33.11
2024,8,10,11,39,13,510181472,41849465,24.44,61,33.35
2024,8,10,11,39,24,510182379,41850258,24.44,61,33.55
2024,8,10,11,39,35,510182723,41851638,24.44,61,33.64
2024,8,10,11,39,46,510182996,41853148,24.44,61,33.78
2024,8,10,11,39,57,510183205,41853546,24.47,61,33.92
