year,month,day,hour,minute,second,latitude,longitude,Davistemp,Davishumidity,BlackGlobetemp,speed,direction
2026,3,26,13,35,22,444415914,826156454,16.09,38,17.19,0.00,0.00
2026,3,26,13,35,28,444415914,826156454,16.11,38,17.06,0.00,0.00
2026,3,26,13,35,34,444415914,826156454,16.15,38,17.25,0.00,0.00
2026,3,26,13,35,40,444415914,826156454,16.17,38,17.25,0.00,0.00
2026,3,26,13,35,46,444415914,826156454,16.19,38,17.19,0.00,0.00
2026,3,26,13,35,52,444415914,826156454,16.22,38,17.31,0.00,0.00
2026,3,26,13,35,58,444415914,826156454,16.24,38,17.37,0.00,0.00
2026,3,26,13,36,4,444415914,826156454,16.27,38,17.37,0.00,0.00
2026,3,26,13,36,10,444415914,826156454,16.29,38,17.44,0.00,0.00
2026,3,26,13,36,16,444415914,826156454,16.32,38,17.44,0.00,0.00
2026,3,26,13,36,22,444415914,826156454,16.34,38,17.44,0.00,0.00
2026,3,26,13,36,28,444415914,826156454,16.36,38,17.37,0.00,0.00
2026,3,26,13,36,34,444415914,826156454,16.38,38,17.56,0.00,0.00
2026,3,26,13,36,40,444415914,826156454,16.40,38,17.37,0.00,0.00
2026,3,26,13,36,46,444415914,826156454,16.42,38,17.44,0.00,0.00
